,name,lat,lon,price_level,rating,user_ratings_total,amenity,amenity_label,bar,bistro,cafe,fast_food,ice_cream,juice_bar,pub,restaurant,is_chain,chain_label,chain_False,chain_True
1365,earls,49.2638283,-123.14137859999998,2.0,4.0,1301,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1366,elysian coffee roasters,49.2670223,-123.1451203,2.0,4.3,250,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1367,vera's burger shack,49.2725886,-123.1483117,2.0,4.0,308,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1368,bean around the world,49.27258920000001,-123.1488841,1.0,4.0,89,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1369,blenz coffee,49.2636205,-123.1502883,1.0,3.9,209,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1370,pizza hut,49.2681518,-123.1463206,2.0,3.1,70,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1371,freshii,49.268201,-123.1486188,2.0,4.2,86,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1372,subway,49.2696735,-123.1459612,1.0,3.7,132,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1373,starbucks,49.2447764,-123.1537897,2.0,4.1,114,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1374,subway,49.2625141,-123.1527767,1.0,3.5,102,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1375,pallet coffee roasters,49.2636034,-123.15083090000002,2.0,4.2,304,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1376,starbucks,49.2727738,-123.1475974,2.0,4.2,207,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1377,triple-o's,49.2726058,-123.1473077,0.0,3.7,213,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1378,starbucks,49.269022,-123.146012,2.0,4.0,226,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1379,freshii,49.2637937,-123.1399831,2.0,4.5,82,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1380,subway,49.263802,-123.14059109999998,1.0,3.8,45,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1381,tim hortons,49.2638336,-123.1407841,1.0,3.2,347,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1382,denny's,49.2638501,-123.1448497,2.0,4.0,532,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1383,starbucks,49.263547,-123.1443925,2.0,4.1,94,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1384,cactus club cafe,49.263427,-123.1396262,2.0,4.3,824,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1385,subway,49.2445676,-123.15379579999998,0.0,1.0,1,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1386,chatime,49.2637917,-123.1400621,1.0,3.7,356,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1387,the old spaghetti factory,49.1343339,-123.0651422,2.0,4.0,1183,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1388,subway,49.1353879,-123.0647334,1.0,3.1,106,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1389,mcdonald's,49.0359205,-123.06916909999998,1.0,3.6,642,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1390,freshslice,49.0244993,-123.070243,1.0,4.0,98,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1391,starbucks,49.0080285,-123.1304068,2.0,3.1,73,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1392,a&w,49.0418988,-123.0829669,1.0,3.8,242,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1393,subway,49.0406229,-123.0871553,1.0,3.6,25,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1394,nando's,49.0419035,-123.0853223,2.0,4.2,359,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1395,wendy's,49.0404467,-123.0878766,1.0,3.5,168,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1396,menchie's,49.0410151,-123.0874949,2.0,4.1,27,ice_cream,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,1,0.0,1.0
1397,starbucks,49.0414779,-123.0868778,2.0,4.2,118,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1398,arby's,49.0399045,-123.0888623,1.0,4.3,444,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1399,tim hortons,49.0404879,-123.0897972,1.0,3.3,102,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1400,boston pizza,49.035275,-123.08849740000002,2.0,3.7,291,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1401,milestones,49.03515150000001,-123.088867,2.0,4.0,322,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1402,montana's,49.035036,-123.0876345,2.0,3.7,570,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1403,mucho burrito,49.0417051,-123.0830195,1.0,4.1,83,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1404,de dutch,49.0416362,-123.0830145,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1405,starbucks - ocean park,49.0323555,-122.8669141,2.0,4.3,156,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1406,starbucks - whiterock,49.0334416,-122.8008794,2.0,4.3,399,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1407,fatburger,49.0340836,-122.8009456,2.0,4.2,214,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1408,boston pizza,49.0375485,-122.80093290000002,2.0,3.6,429,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1409,dairy queen,49.0396209,-122.80158459999998,1.0,3.5,383,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1410,pizza pizza,49.04509829999999,-122.8008017,0.0,4.0,130,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1411,white spot,49.0326388,-122.801449,2.0,4.0,489,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1412,tim hortons,49.033597,-122.8014115,1.0,3.9,253,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1413,panago,49.0557436,-122.8006779,2.0,3.3,53,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1414,five,49.0213607,-122.8055126,2.0,4.4,270,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1415,tim hortons,49.0304235,-122.7920135,1.0,3.5,54,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1416,crazy cows ice cream,49.0219041,-122.8073642,0.0,4.4,141,ice_cream,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,1,0.0,1.0
1417,tim hortons,49.0308162,-122.8347837,1.0,4.0,49,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1418,tim hortons,49.08896110000001,-122.5995001,1.0,3.3,421,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1419,tim hortons,49.08894220000001,-122.5994389,1.0,3.3,421,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1420,starbucks,49.2173905,-122.5917912,2.0,4.1,208,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1421,panago pizza,49.2209307,-122.6001604,2.0,4.0,74,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1422,blenz coffee,49.2209269,-122.59996940000002,1.0,4.0,116,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1423,burger king,49.2191699,-122.6587425,1.0,3.4,460,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1424,carl's jr.,49.2185304,-122.6541708,2.0,3.6,271,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1425,dairy queen,49.2183839,-122.6534671,1.0,3.6,195,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1426,white spot,49.218154,-122.6436783,2.0,4.0,791,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1427,kfc,49.2172304,-122.606536,1.0,2.8,298,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1428,tim hortons,49.2170824,-122.6017268,1.0,3.7,493,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1429,triple o's,49.2163595,-122.6049356,0.0,3.4,86,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1430,subway,49.2199383,-122.6019137,1.0,3.8,135,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1431,tim hortons,49.2207153,-122.5854669,1.0,3.6,505,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1432,starbucks,49.2207628,-122.5948477,2.0,4.0,353,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1433,wendy's,49.2209188,-122.6623267,1.0,3.8,327,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1434,tim hortons,49.2209888,-122.6621765,1.0,3.9,548,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1435,subway,49.2182528,-122.6527159,1.0,4.0,139,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1436,pizza hut,49.2179441,-122.6483993,2.0,3.7,130,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1437,waves coffee house,49.2180636,-122.648318,0.0,4.1,129,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1438,panago pizza,49.220176,-122.6629221,2.0,3.6,41,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1439,fatburger,49.2202101,-122.6559304,2.0,4.1,312,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1440,the keg,49.2202683,-122.64960390000002,3.0,4.4,1604,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1441,booster juice,49.220638,-122.6556085,2.0,3.3,42,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1442,domino's pizza,49.22089310000001,-122.6566261,1.0,3.8,56,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1443,mcdonald's,49.2210405,-122.655669,1.0,2.8,539,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1444,de dutch pannekoek house,49.2202174,-122.6568995,2.0,3.8,157,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1445,big star sandwich co.,49.2201784,-122.6577511,0.0,4.4,152,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1446,starbucks,49.2200672,-122.6569634,2.0,4.2,248,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1447,a&w,49.2182625,-122.6446616,1.0,4.1,296,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1448,little caesars,49.2198076,-122.646793,1.0,3.5,72,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1449,mcdonald's,49.2157729,-122.5910456,1.0,2.9,1114,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1450,a&w,49.2162564,-122.5898977,1.0,4.0,577,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1451,chopped leaf,49.219668,-122.6557491,2.0,4.3,106,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1452,bubble waffle cafe,49.22552520000001,-123.05352820000002,1.0,3.8,300,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1453,starbucks,49.2251239,-123.0535019,2.0,4.1,285,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1454,little caesars,49.2195297,-123.0408142,1.0,3.4,82,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1455,starbucks,49.2063511,-123.03068600000002,2.0,4.3,180,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1456,starbucks,49.21952260000001,-123.0410962,2.0,4.1,344,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1457,a&w,49.2192667,-123.0408347,1.0,4.2,399,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1458,subway,49.2188696,-123.04018229999998,1.0,3.9,61,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1459,pizza 24,49.1333447,-122.322108,0.0,3.9,57,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1460,wendy's,49.1292582,-122.3204815,1.0,3.6,204,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1461,mr mikes steakhouse & bar,49.1292754,-122.32067340000002,2.0,4.1,684,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1462,quiznos,49.1309188,-122.3195503,1.0,3.9,45,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1463,taco del mar,49.1309522,-122.3193021,1.0,3.7,95,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1464,fatburger,49.13267370000001,-122.3388665,2.0,4.0,270,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1465,pizza hut,49.132705,-122.3390044,2.0,3.1,80,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1466,subway,49.1326073,-122.3396821,1.0,3.8,118,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1467,panago,49.1338651,-122.3248304,2.0,4.0,48,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1468,booster juice,49.1306397,-122.3180023,2.0,4.2,48,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1469,starbucks,49.1309121,-122.3196309,2.0,4.3,227,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1470,little caesars,49.1320933,-122.3220594,1.0,3.5,79,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1471,a&w,49.1326939,-122.3208048,1.0,3.9,308,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1472,subway,49.1327007,-122.3193809,1.0,3.1,82,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1473,tim hortons,49.1346168,-122.303079,1.0,3.5,336,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1474,subway,49.1498513,-122.2556226,1.0,4.1,64,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1475,white spot,49.1294146,-122.3186475,2.0,3.6,460,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1476,subway,49.3131411,-123.0768211,1.0,3.8,94,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1477,boston pizza,49.3125664,-123.0822132,2.0,3.8,500,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1478,nando's,49.3200814,-123.0702446,3.0,4.7,3,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1479,caffè artigiano,49.3095058,-123.0794088,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1480,opa! of greece,49.2833353,-123.11743359999998,1.0,3.7,115,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1481,tim hortons,49.2830656,-123.1164538,1.0,3.7,151,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1482,waves coffee house,49.2185816,-122.95172759999998,2.0,4.1,233,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1483,tim hortons,49.2193523,-122.9277706,1.0,3.4,302,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1484,starbucks,49.35095689999999,-123.2543395,2.0,3.5,89,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1485,c lovers,49.3739709,-123.2744351,2.0,4.2,593,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1486,blenz,49.3742157,-123.2730541,1.0,3.8,230,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1487,starbucks,49.3743101,-123.2741597,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1488,freshslice pizza,49.3742756,-123.2738287,1.0,4.2,108,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1489,subway,49.37373529999999,-123.27467450000002,1.0,4.0,113,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1490,subway,49.3511476,-123.2536737,1.0,4.0,36,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1491,domino's pizza,49.0494651,-122.2597961,1.0,4.0,148,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1492,subway,49.0496898,-122.2598023,1.0,4.2,53,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1493,white spot abbotsford (whatcom),49.0371898,-122.22580829999998,2.0,4.1,674,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1494,booster juice,49.0412463,-122.22078159999998,2.0,4.3,62,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1495,taco del mar,49.0406919,-122.2201781,1.0,3.7,95,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1496,subway,49.0406901,-122.2200785,1.0,3.4,92,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1497,a&w,49.0406942,-122.2197402,1.0,3.8,493,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1498,donair affair,49.0412182,-122.2207062,0.0,3.6,97,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1499,starbucks,49.0410938,-122.2201486,2.0,4.3,240,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1500,tim hortons,49.0406965,-122.2203188,1.0,3.9,661,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1501,triple o's,49.0431439,-122.2231024,0.0,3.8,87,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1502,freshii,49.0412018,-122.2206368,2.0,3.8,52,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1503,pizza hut delivery,49.0411852,-122.2205715,2.0,3.3,75,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1504,chopped leaf,49.04445020000001,-122.2217322,0.0,4.2,11,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1505,freshslice pizza,49.0447393,-122.2217414,1.0,4.3,102,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1506,starbucks,49.044966,-122.2218883,2.0,4.3,240,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1507,mcdonald's,49.3329498,-123.0884842,1.0,3.4,413,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1508,subway,49.3359336,-123.0715518,1.0,3.6,100,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1509,subway,49.2798348,-122.96611409999998,1.0,3.6,157,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1510,starbucks,49.2799449,-122.968225,2.0,4.2,264,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1511,white spot,49.2800699,-122.9697686,2.0,4.0,703,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1512,dairy queen,49.2801689,-122.9665687,1.0,3.0,211,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1513,starbucks,49.2515794,-122.9675712,2.0,3.7,115,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1514,starbucks,49.2643545,-122.9814436,2.0,4.2,384,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1515,subway,49.1599802,-122.401675,1.0,4.1,56,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1516,triple-o's,49.163569,-122.406059,0.0,3.7,86,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1517,starbucks,49.2205735,-122.5573529,2.0,4.3,181,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1518,subway,49.2205909,-122.55759779999998,1.0,3.9,73,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1519,joey bentall one,49.2866651,-123.11834,2.0,4.3,1043,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1520,triple o's,49.28661810000001,-123.1209638,0.0,3.7,66,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1521,waves coffee,49.3365781,-123.0380044,0.0,4.2,158,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1522,tim hortons,49.3338382,-123.0384328,1.0,3.5,94,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1523,papa john's,49.335939,-123.0390148,0.0,3.7,96,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1524,mcdonald's,49.3066775,-123.0365159,1.0,3.4,680,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1525,starbucks,49.3059042,-123.037141,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1526,a&w,49.3053018,-123.0316749,1.0,4.1,689,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1527,mcdonald's,49.3360146,-123.040592,1.0,3.4,445,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1528,dairy queen,49.337224,-123.0393895,1.0,3.5,208,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1529,little caesars,49.337148,-123.0393919,1.0,3.2,5,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1530,white spot,49.3078523,-123.04095490000002,2.0,4.0,673,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
1531,wendy's,49.3057451,-123.0333659,1.0,3.7,575,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
1532,tim hortons,49.3065535,-123.0345882,1.0,3.6,527,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
